,yyyymm,0,1,2,2-0
78,200207,-1.3423999714005872,-9.039913113064655,0.5518019308085257,1.894201902209113
79,200208,-1.8633018155849375,1.508233048959194,0.24315034695125926,2.106452162536197
80,200209,-7.016420429555569,-7.57255100175553,0.025367201245071178,7.04178763080064
81,200210,-0.3496995673705464,0.14793408726616128,20.872492149037715,21.22219171640826
82,200211,-0.07700299585634712,-0.022133902016531887,11.141337964718568,11.218340960574915
83,200212,-3.1674213564014826,-7.6356138065214605,0.07598717680976223,3.243408533211245
84,200301,-6.047304061903618,-0.1263654201917879,2.592761120646743,8.64006518255036
85,200302,-0.6857091199736856,-0.1407277909650283,0.47728633451093616,1.1629954544846217
86,200303,-2.116283005503871,-0.03970859956727606,1.6652572078268053,3.7815402133306764
87,200304,-0.011677239095485981,3.8510208748585253,3.551129838844048,3.5628070779395338
88,200305,-2.4670095572212913,0.30352032513638855,4.171379151466357,6.638388708687648
89,200306,-1.490206640422183,0.13345524075737822,3.2019726587630415,4.6921792991852245
90,200307,-0.7310995569155115,2.035089170575433,0.7647910169329513,1.4958905738484627
91,200308,-0.07424249310869378,0.6700915950943926,2.3647681858211906,2.4390106789298844
92,200309,-2.991260575527991,-0.08969267708220326,3.0772941086812224,6.0685546842092135
93,200310,-3.620955143775576,0.003781655443159754,3.2342888646225734,6.855244008398149
94,200311,-1.3128251398445434,0.07290189128519904,0.46580521607486164,1.778630355919405
95,200312,-0.4833531917789822,0.04656924114521485,6.684971951592172,7.168325143371154
96,200401,-0.05997505411278162,2.433461832039232,1.095126376777327,1.1551014308901086
97,200402,-1.2484383360477112,-2.5945338296379856,0.26358764163729,1.5120259776850011
98,200403,-5.893939309712199,-0.22209041479449815,0.2996880034941232,6.1936273132063215
99,200404,-1.5106348535855854,-1.2660862037620493,3.3697565683911064,4.880391421976691
100,200405,-0.11244420885926845,0.10218707911545673,0.6910699672914145,0.8035141761506829
101,200406,-0.2669044976728405,0.8453954645098125,6.3092404023888315,6.5761449000616725
102,200407,-0.14143052772590897,-2.4429456424131044,0.031878724897907044,0.17330925262381602
103,200408,-0.047555649107529296,-3.595542334849492,0.20784656507576496,0.25540221418329423
104,200409,-0.0365469231542904,0.8759601353093834,2.2256575772749665,2.262204500429257
105,200410,-0.08582123382423516,0.2995120896069784,3.041019483747594,3.126840717571829
106,200411,-0.19617940839714204,5.129642208040117,1.04703125904657,1.243210667443712
107,200412,-0.3886390333173364,0.04333554525799171,2.3106024961525593,2.6992415294698957
108,200501,-1.7370953271355374,-0.23493727718715554,-0.6223117657939216,1.114783561341616
109,200502,-0.17618992988658883,-3.7234578181147575,0.47057521675045033,0.6467651466370392
110,200503,-2.756004190651302,-0.8944998075142717,0.5837445833998632,3.3397487740511655
111,200504,-0.40996227074883845,-1.5025386461241932,3.444592945938242,3.8545552166870807
112,200505,-0.12481408242417111,1.568066495801352,2.3792889905921,2.5041030730162714
113,200506,-2.40036150607642,0.5650660980239953,0.3345087977683733,2.7348703038447932
114,200507,-0.007653264063090142,2.561789096381366,0.8405117429916611,0.8481650070547513
115,200508,-1.4566735454883808,-0.06983530211008505,4.438233450490241,5.894906995978622
116,200509,-4.592563904785746,-0.14643811435091422,0.32449242792818467,4.917056332713931
117,200510,-0.195543170623826,-0.9219692546260183,0.915876195554983,1.111419366178809
118,200511,-0.3220575165445061,0.6329644712670697,5.167522885143538,5.489580401688044
119,200512,-4.020498499813583,0.010672231488922346,0.6556261149738389,4.6761246147874225
120,200601,-0.22083854257946486,0.7007500965944226,5.146980096460806,5.36781863904027
121,200602,-3.0131634188917906,0.014347211556136606,1.0734674009114633,4.086630819803254
122,200603,-0.3390265385627718,1.2419215149720029,2.2305368868650093,2.569563425427781
123,200604,-6.74967883923536,-0.12149534722539425,1.3243517542083663,8.074030593443727
124,200605,-0.5730361357865118,-4.398843804338562,0.06788180424094786,0.6409179400274596
125,200606,-1.5268237939406597,-0.3960327691743038,2.0272060698817493,3.554029863822409
126,200607,-0.6388388953011462,-0.3306736474761009,3.0637002013481656,3.702539096649312
127,200608,-0.10889802442044104,0.09021961430844688,6.523836117650526,6.632734142070967
128,200609,-0.08945754721931307,0.1373963590401971,6.744218489246974,6.8336760364662865
129,200610,-0.04360154021463718,1.1954501355467433,3.4111174520123355,3.4547189922269728
130,200611,-0.23641946229683602,2.282199190432758,0.6765283473428664,0.9129478096397023
131,200612,-2.014091016745633,1.0268735372494662,0.5945307067512157,2.6086217234968485
132,200701,-0.11920859956949288,-0.039341454450381716,3.505869672708936,3.6250782722784285
133,200702,-5.904083194831785,-0.1873023977655592,0.21251741187870507,6.116600606710491
134,200703,-0.05544454700794337,-0.8336512400052722,1.9530239913846155,2.0084685383925587
135,200704,-0.6323138459404799,0.7373614996911706,6.255264598536882,6.887578444477362
136,200705,-0.0957535486437597,2.259437825802032,1.3965252062423044,1.492278754886064
137,200706,-2.2634888017749333,-0.23710383858778708,1.0055906056296848,3.269079407404618
138,200707,-0.11452488394828908,-1.585988974747082,0.4171784774253226,0.5317033613736117
139,200708,-0.18795962446087502,-0.2679320001638913,1.9092073833429417,2.097167007803817
140,200709,-0.06635564639096454,1.9782385880866036,2.1358037131851555,2.20215935957612
141,200710,-0.04564941678349816,0.18688743626318988,15.830180111459594,15.875829528243091
142,200711,-2.074632430905111,-7.261509452559574,0.11438100577682113,2.189013436681932
143,200712,-0.8682996455239409,-0.02247066011553295,6.218957826960646,7.087257472484588
144,200801,-1.8516280924643012,-6.9266992776909175,0.010839247666772316,1.8624673401310734
145,200802,-9.345548680550284,-2.2388465466068888,0.029206362571170284,9.374755043121453
146,200803,-0.7686775943765235,-0.18850940305653907,3.326947810959661,4.095625405336184
147,200804,-0.1270022162429332,0.22811754971522966,2.8766717082845346,3.003673924527468
148,200805,-0.4377445381675209,-0.018141190233250212,2.9801818218969283,3.417926360064449
149,200806,-1.2086118517293651,-3.909642789068951,-1.442313634224863,-0.2337017824954979
150,200807,-3.693035266189617,0.8295817548456624,0.429689614714809,4.122724880904426
151,200808,-0.4244732700995398,0.03759022790893877,3.8235054373353106,4.24797870743485
152,200809,-3.4063508152132393,-0.41419125922299915,-2.8282562917850425,0.5780945234281969
153,200810,-3.1696983991273027,-10.078937170897614,-2.4936192876312004,0.6760791114961022
154,200811,-0.42958970563711024,-9.322283518559447,0.24620236328090853,0.6757920689180188
155,200812,-2.1990841602888525,0.001206636029808323,4.067166188405119,6.266250348693972
156,200901,-1.1161508937226738,-7.5917080044426015,0.3923843125681876,1.5085352062908615
157,200902,-1.3591871941295095,-3.818509264374544,-2.2096877787856997,-0.8505005846561902
158,200903,-0.05908849577267435,1.0200384034122438,12.739630230635965,12.798718726408639
159,200904,-0.07640238421454892,8.833695301061471,2.1836827144401583,2.260085098654707
160,200905,-0.7452751933104951,2.241938978055986,0.7054246033413155,1.4506997966518105
161,200906,-0.12825311363260758,-0.32253188569405433,10.389086998772365,10.517340112404973
162,200907,-0.025695698697624024,0.43786589279561516,2.2776615735047354,2.3033572722023594
163,200908,-0.46893234965018266,0.04131433163084784,3.6539967018033557,4.122929051453538
164,200909,-1.2681518416873958,2.366351053276018,0.7355889727364099,2.003740814423806
165,200910,-0.5213827308582613,-0.5749931047977885,4.649506349879752,5.1708890807380135
166,200911,-0.07000380015763154,0.17564907156197426,5.270116821911448,5.34012062206908
167,200912,0.08094801207658442,2.3625402210596325,3.2255605904763227,3.1446125783997383
168,201001,-5.928951905555178,-0.47423628174018007,0.12962263129445317,6.0585745368496315
169,201002,-0.004242210511530089,1.9494505501005717,1.979771923739932,1.9840141342514621
170,201003,-0.022451491956115167,2.524138461093368,1.5347213863887008,1.557172878344816
171,201004,0.13844003817791328,3.1123737118471766,0.16992179632391713,0.031481758146003846
172,201005,-11.595837401372908,-0.8526183699091423,-0.22890425836934034,11.366933143003568
173,201006,-6.9118891344182485,-1.4284178542086097,0.033217109251500586,6.945106243669749
174,201007,-0.016712069386147776,0.7685226055078388,10.161076218923618,10.177788288309767
175,201008,-4.731931176235684,-3.389721437288668,0.051379130601490124,4.7833103068371745
176,201009,-0.03729497105220806,2.4603403832530186,8.632388220304273,8.669683191356482
177,201010,-0.047743570778849546,0.4088553953330542,7.980658580128679,8.028402150907528
178,201011,-4.5989870837688285,0.20942785351709492,0.8566568805386684,5.455643964307497
179,201012,0.0635168005698456,1.249039077518459,9.769035979776355,9.70551917920651
180,201101,-0.08564132898952638,0.5585323520900216,1.3766202036461164,1.4622615326356427
181,201102,-1.625071701630914,1.2298169109325667,1.1243340267558397,2.749405728386754
182,201103,-2.1550638089525025,-0.020948647479627193,0.8388326920435581,2.9938965009960605
183,201104,-0.15771216252588963,1.1030346144557996,3.3701711918808157,3.5278833544067054
184,201105,-1.7761765707970447,-1.3987958837500745,0.07768910473827027,1.853865675535315
185,201106,-0.05505827546793733,-1.7903354435751575,1.6080914535518236,1.663149729019761
186,201107,-3.880187512729877,-0.30294816011798875,2.249234356984551,6.129421869714428
187,201108,-4.707332588271039,-1.345583685293636,0.0199179814342868,4.727250569705326
188,201109,-0.43144801923467757,-4.44821986510438,0.7021783346279512,1.1336263538626288
189,201110,-0.010031319972891405,3.5846819018652947,7.93079463308614,7.940825953059031
190,201111,-2.0310707000629074,-1.393966036945411,0.6975741953046818,2.728644895367589
191,201112,-6.404858051755263,-0.04137622047386912,0.7902027054524647,7.195060757207727
192,201201,-0.017031041552135445,0.11845574353014274,11.826737403279166,11.843768444831301
193,201202,-0.026648487216237617,1.320924511439576,4.945050119335949,4.971698606552187
194,201203,-0.026496703925524532,0.9138793146223477,1.150682713179767,1.1771794171052916
195,201204,-0.6772849908279476,-0.567817616375565,0.3140458983720031,0.9913308891999506
196,201205,-4.333982022519423,-4.8738114214443,0.1448170710116547,4.478799093531078
197,201206,0.02965799776637473,3.1402358223893043,3.568782187319598,3.5391241895532235
198,201207,-1.9093616631963282,0.014366795527091672,1.0970041992338457,3.006365862430174
199,201208,-0.14376853410708124,0.16642243759522887,3.81847567151845,3.9622442056255314
200,201209,-1.84710528953247,0.20681035116657007,0.5060283745905201,2.35313366412299
201,201210,-1.1875176295438337,-2.249868906779711,0.29997772037908244,1.487495349922916
202,201211,-2.7528308145340703,0.04689983376711163,1.253444827234041,4.006275641768111
203,201212,-0.012108435821749985,0.4567945659942754,1.7723572790883138,1.7844657149100638
204,201301,-0.2698710058349819,3.198076906211665,1.0936500733324614,1.3635210791674433
205,201302,-1.7517440987597257,0.8947035028091135,0.3965282994171536,2.1482723981768794
206,201303,-1.7314646274555603,1.604877437203082,1.1377050056717513,2.8691696331273118
207,201304,-0.7189797755107283,0.12242501073539606,7.039534065730179,7.758513841240908
208,201305,-0.023778342246403867,0.8256962485920079,4.772926926193286,4.796705268439689
209,201306,-2.403391582928408,-0.9977612447874311,0.18276383879541303,2.586155421723821
210,201307,-3.835105730519286,2.0577501549486263,1.080812041139607,4.915917771658893
211,201308,-0.30371368668716897,-0.4934111462348806,2.1396426550050056,2.4433563416921746
212,201309,-0.2128743268350043,1.720456357171914,0.2847059777035649,0.4975803045385692
213,201310,-0.7404915677695824,0.4500884837701767,3.757746538973094,4.498238106742677
214,201311,-0.08923645073562579,0.30669139691555647,5.753370918564625,5.84260736930025
215,201312,-0.07089287210882654,-0.9122091088479205,3.0616769408144644,3.132569812923291
216,201401,-0.10618959615955802,-1.3174251952435914,0.954353868312656,1.060543464472214
217,201402,0.9292751331497056,0.5795878096482756,2.311702552945431,1.3824274197957256
218,201403,-0.24926921051960593,-0.19322622589124844,4.9489484786522,5.198217689171806
219,201404,-0.5257668247273537,-0.6262203386464593,0.10775430675695355,0.6335211314843072
220,201405,-0.030927004440847745,-0.0892448604166204,2.1083502998246497,2.1392773042654976
221,201406,-1.0116913916479298,1.0651749076495984,0.13891044408268907,1.150601835730619
222,201407,-0.33655059584679503,-0.17438738800928313,2.6386902623529225,2.9752408581997174
223,201408,-0.0888322546488459,1.2166565743434337,3.2697947528971376,3.3586270075459836
224,201409,-0.09563448795349593,-2.065221307304148,0.69959214440722,0.7952266323607159
225,201410,-0.005815075568380244,1.4156389827323306,0.42223602133994925,0.4280510969083295
226,201411,-0.10835093283058925,1.7382324832905702,2.55470776659437,2.663058699424959
227,201412,-0.09349011313534258,-1.520158915608396,1.6552199479035106,1.748710061038853
228,201501,-7.676647301758099,-2.0050491154979335,-0.06960588392239667,7.607041417835703
229,201502,0.009182207454347169,2.05560421744821,5.75340597791128,5.744223770456933
230,201503,-1.000859991021891,-4.024379542786045,0.2662801754143748,1.2671401664362658
231,201504,-0.5504721434268223,-0.021510677940233737,10.225009716804564,10.775481860231386
232,201505,-1.7042001660254686,0.33259299586508057,0.2325957299164053,1.936795895941874
233,201506,-5.250389567455296,0.04040103747380429,0.0397997397226031,5.2901893071779
234,201507,-0.07175904896397732,-0.18796765224321654,3.4954402597954193,3.5671993087593967
235,201508,-0.789865208787629,-5.669488259169984,0.05216649478848831,0.8420317035761173
236,201509,-0.33337984719548325,-1.3324116002720057,0.8352070165154785,1.1685868637109618
237,201510,-0.04536865512815046,2.5291150086736143,11.428092623952846,11.473461279080997
238,201511,-0.28782540388237604,0.2214858971686794,2.451607552442261,2.739432956324637
239,201512,-1.42658827813319,-0.15190794425794943,1.3410328340005808,2.767621112133771
240,201601,-0.34109114859622264,-0.27923686854902335,-0.4915231911924082,-0.1504320425961856
241,201602,-4.15942999389931,0.15074269081223246,0.442168590933243,4.601598584832553
242,201603,-0.10904487994239734,0.20304758358909172,8.568335050071639,8.677379930014036
243,201604,-6.113333638831495,0.21455932569791997,0.10516648137707152,6.218500120208566
244,201605,-0.00013697950804108096,0.2737063324223198,4.404456798562196,4.404593778070237
245,201606,-2.2335453581336235,0.0026406431933525608,0.7145345175288024,2.948079875662426
246,201607,0.06808619952816118,0.3187154898801026,5.9315463925422955,5.863460193014134
247,201608,-0.18853202473661196,1.4877581803887496,0.07104002166265057,0.2595720463992625
248,201609,-1.191354439969968,0.15276508794004204,0.0718733552176507,1.2632277951876187
249,201610,-0.771548409072828,-0.48725181227531245,2.494271388079032,3.2658197971518597
250,201611,-0.047815408199422545,2.261371571296416,0.46256656048858713,0.5103819686880097
251,201612,-0.9601277319215511,-0.0009659944450031962,2.253482294395955,3.2136100263175065
252,201701,-0.34421639348025285,3.572105602983079e-05,3.7870074865448777,4.13122388002513
253,201702,-0.2768334467480396,0.014393719854265845,2.1930894271239665,2.4699228738720063
254,201703,-0.03917029288096455,1.8459852817293112,1.1402247805332855,1.17939507341425
255,201704,-0.0352962877241907,0.27562341222742376,3.264806637959464,3.300102925683655
256,201705,-0.04614777499866523,0.20522539100912798,1.8464708352991224,1.8926186102977876
257,201706,-0.7925720088920232,0.013217654997391066,2.4296888070649434,3.2222608159569663
258,201707,-0.023289949662736276,0.2564877239974665,3.596755271922251,3.620045221584987
259,201708,-0.01810300884620659,0.16585759579237902,2.430172202522856,2.4482752113690625
260,201709,-1.2190881094472203,0.3121111395356262,0.21441596242219532,1.4335040718694156
261,201710,-0.016771532766048102,0.18802796711636344,8.586453904446849,8.603225437212897
262,201711,-0.7676994888801012,1.0814234436165027,1.2738022615305105,2.0415017504106117
263,201712,-0.7553888254967787,-0.20192303447002274,1.1096929341285209,1.8650817596252995
264,201801,-0.03948042967329791,0.4808878532012416,9.16827481922034,9.207755248893637
265,201802,-0.7090783849095088,-0.3571334047012796,-0.5502680517908881,0.1588103331186207
266,201803,-2.4505542228272246,-1.7615743045794323,0.059782108603914065,2.5103363314311387
267,201804,-0.12480100635821374,0.05671739829872149,1.840793377526972,1.9655943838851857
268,201805,-0.017101116789191115,0.6842116602265904,4.428410983970144,4.445512100759335
269,201806,-1.2935879289450096,-0.26007242574513695,0.06875037228800455,1.3623383012330141
270,201807,-0.01548043863615808,0.004161957345529833,7.877260730239281,7.892741168875439
271,201808,-0.16809272006273568,0.010666982061869964,4.71044093899804,4.878533659060776
272,201809,-0.180782636088963,-0.0021553712099981713,2.714934317260948,2.895716953349911
273,201810,-1.2354918255925484,-5.47774126866225,0.01094700501407979,1.2464388306066283
274,201811,-0.11705988219439782,0.15096397117685262,3.185465573033604,3.3025254552280017
275,201812,-0.17123217129396762,-0.9385122716531145,-7.3442753810922135,-7.173043209798246
276,201901,2.079964113945485,0.8235639509489262,1.916254452017936,-0.16370966192754888
277,201902,0.6097729963254085,0.038132621930193886,6.434223206752497,5.824450210427089
278,201903,-0.03306889139930318,-0.013043788780244845,4.548591327731672,4.581660219130975
279,201904,-0.01633382158188204,0.007239360626175121,9.333083379688006,9.349417201269889
280,201905,-0.12208587153142328,-5.388871684565567,0.026238395286504214,0.14832426681792749
281,201906,0.5826296125033743,6.135857745118672,2.0598855545336088,1.4772559420302345
282,201907,-0.020623615298871873,1.0461770710567708,0.14480258864534035,0.16542620394421223
283,201908,-1.4238360584538283,-0.05180457784695798,1.162334665032714,2.5861707234865423
284,201909,0.5667103598845598,0.23649481739947778,0.8608373950697813,0.29412703518522154
285,201910,-0.07584434942725,2.554732542784024,0.11205683639473162,0.18790118582198162
286,201911,-0.014217441112560215,5.213110443700907,0.22973608168382864,0.24395352279638885
287,201912,-0.7760560067036713,-0.014057100306578306,3.198695266659543,3.974751273363214
288,202001,-0.24040038166218547,-0.049639089837138724,6.353802635400707,6.594203017062893
289,202002,-0.32285994174456917,-1.0435888531153346,-3.57078408302694,-3.247924141282371
290,202003,-0.08360704615555853,-1.6779551440439135,-2.3011613921653753,-2.2175543460098166
291,202004,0.4432245711101789,12.019650606906325,0.3724886858709171,-0.07073588523926178
292,202005,-0.019354839571470914,2.416356619817897,0.18030696975366697,0.19966180932513788
293,202006,-0.11501625584417972,0.32212303439301015,9.021202449148428,9.136218704992608
294,202007,-0.018827682081795097,0.8487632922744361,0.2646480230824719,0.28347570516426696
295,202008,-0.005094068418926973,8.788651599139051,0.6697302013745275,0.6748242697934546
296,202009,-0.025301835059578334,-5.745411651561992,0.3468704338127977,0.37217226887237603
297,202010,-3.596416655968126,-0.007538179062923305,0.07914769071103349,3.6755643466791597
298,202011,5.203076044981509,0.2780662998384026,1.5527517619676103,-3.650324283013899
299,202012,-0.006538572967878149,3.496483435352956,1.1855945377727288,1.192133110740607
300,202101,-1.1885762272061577,3.5404035139890437,0.015538534908303057,1.2041147621144608
301,202102,0.3471320208654504,0.35882776244810016,0.6269293939210216,0.27979737305557123
302,202103,-0.07244743542778856,1.189342170650439,1.4109441912637666,1.4833916266915552
303,202104,-0.004848345389009223,0.27409234462674853,6.474350459436343,6.4791988048253515
304,202105,-0.7147274917514784,0.0016879722419337183,0.7603111757911519,1.4750386675426304
305,202106,-0.37946609870397285,6.716139893969573,0.16670215037969865,0.5461682490836715
306,202107,-0.01605503411008128,4.241588756159795,1.6679012185344155,1.6839562526444969
307,202108,-0.026639475249775613,5.23257496824099,0.2722738702555454,0.298913345505321
308,202109,-6.147747420224346,-0.021992236395672188,-0.18751260924349689,5.9602348109808485
309,202110,-0.02963948486205555,0.17998887800691163,15.649427674542228,15.679067159404283
310,202111,-0.03071829895059213,-0.9808317587932052,-0.10431670027169553,-0.0735984013211034
311,202112,-0.3953437186640045,1.6065172755076464,0.03521300164245386,0.4305567203064583
312,202201,-0.48340137858266474,-6.937074848720018,-0.09242055560484685,0.3909808229778179
313,202202,-4.080748419163264,-0.005194956431167975,0.06234689980599065,4.143095318969254
314,202203,-0.030420208559803253,2.8357801094201234,0.780756294761152,0.8111765033209553
